state,jjm_district,jjm_block,jjm_panchayat_id,jjm_panchayat,jjm_village_id,jjm_village,lgd_village_id,lgd_village,district_from_header,source_file,serial_no,shrug_village_id,shrug_shrid2,shrug_village_name,shrug_district,shrug_subdistrict,shrug_lgd_gp_code,shrug_gp_name
Karnataka,BENGALURU RURAL,Nelamangala,60016,SOMPURA,143360,BHARATHIPURA,624747,Bharathipura,BENGALURU RURAL,BENGALURU RURAL.xls,102,624747.0,11-29-583-05601-624747,bharathipura,bangalore rural,nelamangala,215591.0,Sompura
Karnataka,BENGALURU RURAL,Dodballapur,59914,Sakkare Gollahalli,142580,BHEEMARAUTHANAHALLY,625159,Bheemarauthanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,103,625159.0,11-29-583-05602-625159,bheemarauthanahalli,bangalore rural,dod ballapur,215470.0,Sakkare Gollahalli
Karnataka,BENGALURU RURAL,Hoskote,59929,KAMBALIPURA,142747,BHEMAKANAHALLI,625533,Bheemakkanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,104,625533.0,11-29-583-05604-625533,bheemakkanahalli,bangalore rural,hosakote,215486.0,Kambalipura
Karnataka,BENGALURU RURAL,Dodballapur,59911,MELEKOTE,142555,BHUMENAHALLY,625051,Bhumenahalli,BENGALURU RURAL,BENGALURU RURAL.xls,105,625051.0,11-29-583-05602-625051,bhumenahalli,bangalore rural,dod ballapur,215467.0,Melekote
Karnataka,BENGALURU RURAL,Hoskote,59943,Doddaralagere,142884,BHUVANAHALLI,625501,Bhuvanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,106,625501.0,11-29-583-05604-625501,bhuvanahalli,bangalore rural,hosakote,215480.0,Doddaralagere
Karnataka,BENGALURU RURAL,Devanhalli,59883,Anneshwara,142322,BHUVANAHALLY,625403,Boovanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,107,625403.0,11-29-583-05603-625403,boovanahalli,bangalore rural,devanahalli,215424.0,Anneshwara
Karnataka,BENGALURU RURAL,Devanhalli,59868,NALLURU,142193,BIDALAPURA,625449,Bidalapura,BENGALURU RURAL,BENGALURU RURAL.xls,108,625449.0,11-29-583-05603-625449,bidalapura,bangalore rural,devanahalli,215441.0,Nalluru
Karnataka,BENGALURU RURAL,Nelamangala,60029,Kalalaghatta,143501,BIDALUR,624826,Bidalur,BENGALURU RURAL,BENGALURU RURAL.xls,109,624826.0,11-29-583-05601-624826,bidalur,bangalore rural,nelamangala,215583.0,Kalalaghatta
Karnataka,BENGALURU RURAL,Devanhalli,59875,BIDALURU,142266,BIDALURU,625364,Bidalur,BENGALURU RURAL,BENGALURU RURAL.xls,110,625364.0,11-29-583-05603-625364,bidalur,bangalore rural,devanahalli,215427.0,Bidaluru
Karnataka,BENGALURU RURAL,Devanhalli,59886,BIJJAVARA,142357,BIJJAVARA,625321,Bijjawara,BENGALURU RURAL,BENGALURU RURAL.xls,111,625321.0,11-29-583-05603-625321,bijjawara,bangalore rural,devanahalli,215428.0,Bijjawara
Karnataka,BENGALURU RURAL,Nelamangala,60021,KULUVANAHALLI,143413,BILLANAKOTE,624759,Billanakote,BENGALURU RURAL,BENGALURU RURAL.xls,112,624759.0,11-29-583-05601-624759,billanakote,bangalore rural,nelamangala,215585.0,Kuluvanahalli
Karnataka,BENGALURU RURAL,Devanhalli,59871,Yaliyuru,142228,BINNAMANGALA,625376,Binnamangala,BENGALURU RURAL,BENGALURU RURAL.xls,113,625376.0,11-29-583-05603-625376,binnamangala,bangalore rural,devanahalli,215444.0,Yaliyuru
Karnataka,BENGALURU RURAL,Hoskote,59942,VAGATA,142865,BISANAHALLY,625586,Bisanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,114,625586.0,11-29-583-05604-625586,bisanahalli,bangalore rural,hosakote,215496.0,Shivanapura
Karnataka,BENGALURU RURAL,Hoskote,59939,SHIVANAPURA,142836,BISANAHALLY,625665,Bisanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,115,625665.0,11-29-583-05604-625665,bisanahalli,bangalore rural,hosakote,215499.0,Vagata
Karnataka,BENGALURU RURAL,Hoskote,59934,MUTHSANDRA,142789,BODHANAHOSAHALLY,625721,Bhodanahosahalli,BENGALURU RURAL,BENGALURU RURAL.xls,116,625721.0,11-29-583-05604-625721,bhodanahosahalli,bangalore rural,hosakote,215491.0,Muthsandra
Karnataka,BENGALURU RURAL,Devanhalli,59879,Budigere,142303,BODIGERE,625461,Budigere,BENGALURU RURAL,BENGALURU RURAL.xls,117,625461.0,11-29-583-05603-625461,budigere,bangalore rural,devanahalli,215429.0,Budigere
Karnataka,BENGALURU RURAL,Dodballapur,59904,KADANURU,142504,BOKIPURA,625202,Bokipura,BENGALURU RURAL,BENGALURU RURAL.xls,118,625202.0,11-29-583-05602-625202,bokipura,bangalore rural,dod ballapur,215460.0,Kadanuru
Karnataka,BENGALURU RURAL,Nelamangala,299572,GOLLAHALLI,143458,BOLAMARANAHALLI,624945,Bolamaranahalli,BENGALURU RURAL,BENGALURU RURAL.xls,119,624945.0,11-29-583-05601-624945,bolamaranahalli,bangalore rural,nelamangala,215590.0,Soladevanahalli
Karnataka,BENGALURU RURAL,Nelamangala,60023,SOLADEVANAHALLI,143441,BOLAMARANAHALLI,624864,Bolamaranahalli,BENGALURU RURAL,BENGALURU RURAL.xls,120,624864.0,11-29-583-05601-624864,bolamaranahalli,bangalore rural,nelamangala,272726.0,Gollahalli
Karnataka,BENGALURU RURAL,Dodballapur,59892,Bhaktarahalli,142402,BOMMAHALLY,625163,Bommahalli,BENGALURU RURAL,BENGALURU RURAL.xls,121,625163.0,11-29-583-05602-625163,bommahalli,bangalore rural,dod ballapur,215448.0,Bhaktarahalli
Karnataka,BENGALURU RURAL,Hoskote,59930,Khajihosahalli,142752,BOMMANABANDE,625679,Bommanabande,BENGALURU RURAL,BENGALURU RURAL.xls,122,625679.0,11-29-583-05604-625679,bommanabande,bangalore rural,hosakote,215487.0,Khajihosahalli
Karnataka,BENGALURU RURAL,Nelamangala,60011,Bhodihal,143301,BOMMANAHALLI,624903,Bommanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,123,624903.0,11-29-583-05601-624903,bommanahalli,bangalore rural,nelamangala,215579.0,Bhodihal
Karnataka,BENGALURU RURAL,Dodballapur,59899,HANABE,142446,BOMMANAHALLY,625148,Bommanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,124,625148.0,11-29-583-05602-625148,bommanahalli,bangalore rural,dod ballapur,215455.0,Hanabe
Karnataka,BENGALURU RURAL,Devanhalli,59871,Yaliyuru,142229,BOMMANAHALLY,625420,Bammanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,125,625420.0,11-29-583-05603-625420,bammanahalli,bangalore rural,devanahalli,215444.0,Yaliyuru
Karnataka,BENGALURU RURAL,Devanhalli,59876,Vishwanathpura,142281,BOMMAVARA,625382,Bommawara,BENGALURU RURAL,BENGALURU RURAL.xls,126,625382.0,11-29-583-05603-625382,bommawara,bangalore rural,devanahalli,215443.0,Vishwanathpura
Karnataka,BENGALURU RURAL,Dodballapur,59914,Sakkare Gollahalli,142579,BOOCHANAHALLY,625145,Buchanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,127,625145.0,11-29-583-05602-625145,buchanahalli,bangalore rural,dod ballapur,215470.0,Sakkare Gollahalli
Karnataka,BENGALURU RURAL,Devanhalli,59888,Chennahalli,142367,BOODIYALA,625378,Boodihal,BENGALURU RURAL,BENGALURU RURAL.xls,128,625378.0,11-29-583-05603-625378,boodihal,bangalore rural,devanahalli,215431.0,Chennahalli
Karnataka,BENGALURU RURAL,Nelamangala,60030,YENTAGANAHALLI,143520,BOOSANDRA,624922,Bhoosandra,BENGALURU RURAL,BENGALURU RURAL.xls,129,624922.0,11-29-583-05601-624922,bhoosandra,bangalore rural,nelamangala,215596.0,Yentaganahalli
Karnataka,BENGALURU RURAL,Nelamangala,60011,Bhodihal,143300,BUDHIHAL,624891,Budihal,BENGALURU RURAL,BENGALURU RURAL.xls,130,624891.0,11-29-583-05601-624891,budihal,bangalore rural,nelamangala,215579.0,Bhodihal
Karnataka,BENGALURU RURAL,Nelamangala,60017,NARASIPURA,143369,BUGADIHALLI,624724,Bugadihalli,BENGALURU RURAL,BENGALURU RURAL.xls,131,624724.0,11-29-583-05601-624724,bugadihalli,bangalore rural,nelamangala,215588.0,Narasipura
Karnataka,BENGALURU RURAL,Devanhalli,59880,HAROHALLI,142305,BULLAHALLY,625333,Bullahalli,BENGALURU RURAL,BENGALURU RURAL.xls,132,625333.0,11-29-583-05603-625333,bullahalli,bangalore rural,devanahalli,215434.0,Harohalli
Karnataka,BENGALURU RURAL,Nelamangala,60015,AREBOMMANAHALLI,143350,BYADARAHALLI,624846,Byadarahalli,BENGALURU RURAL,BENGALURU RURAL.xls,133,624846.0,11-29-583-05601-624846,byadarahalli,bangalore rural,nelamangala,215576.0,Arebommanahalli
Karnataka,BENGALURU RURAL,Devanhalli,59876,Vishwanathpura,142279,BYADARAHALLY,625264,Byadarahalli,BENGALURU RURAL,BENGALURU RURAL.xls,134,625264.0,11-29-583-05603-625264,byadarahalli,bangalore rural,devanahalli,215443.0,Vishwanathpura
Karnataka,BENGALURU RURAL,Hoskote,59928,KALKUNTE AGRAHARA,142733,BYALAHALLI,625740,Bylahalli,BENGALURU RURAL,BENGALURU RURAL.xls,135,625740.0,11-29-583-05604-625740,bylahalli,bangalore rural,hosakote,215485.0,Kalkunte Agrahara
Karnataka,BENGALURU RURAL,Dodballapur,59892,Bhaktarahalli,142404,BYAPPANAHALLY,624993,Byappanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,136,624993.0,11-29-583-05602-624993,byappanahalli,bangalore rural,dod ballapur,215448.0,Bhaktarahalli
Karnataka,BENGALURU RURAL,Devanhalli,59876,Vishwanathpura,142282,BYARADENAHALLY,625271,Byradenahalli,BENGALURU RURAL,BENGALURU RURAL.xls,137,625271.0,11-29-583-05603-625271,byradenahalli,bangalore rural,devanahalli,215443.0,Vishwanathpura
Karnataka,BENGALURU RURAL,Devanhalli,59883,Anneshwara,142329,BYCHAPURA,625406,Bychapura,BENGALURU RURAL,BENGALURU RURAL.xls,138,625406.0,11-29-583-05603-625406,bychapura,bangalore rural,devanahalli,215424.0,Anneshwara
Karnataka,BENGALURU RURAL,Hoskote,59919,BYLANARASAPURA,142639,BYLANARASAPURA,625567,Bylanarasapura,BENGALURU RURAL,BENGALURU RURAL.xls,139,625567.0,11-29-583-05604-625567,bylanarasapura,bangalore rural,hosakote,215475.0,Bylanarasapura
Karnataka,BENGALURU RURAL,Nelamangala,60012,T. BEGUR,143321,BYRANAHALLI,624858,Byranahalli,BENGALURU RURAL,BENGALURU RURAL.xls,140,624858.0,11-29-583-05601-624858,byranahalli,bangalore rural,nelamangala,215593.0,T.Begur
Karnataka,BENGALURU RURAL,Nelamangala,60031,Hasuruvalli,143530,BYRANAYAKANAHALLI,624815,Byranaikanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,141,624815.0,11-29-583-05601-624815,byranaikanahalli,bangalore rural,nelamangala,215581.0,Hasuruvalli
Karnataka,BENGALURU RURAL,Devanhalli,59878,AVATHI,142299,BYRAPPANAHALLY,625361,Byrappanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,142,625361.0,11-29-583-05603-625361,byrappanahalli,bangalore rural,devanahalli,215425.0,Avathi
Karnataka,BENGALURU RURAL,Devanhalli,59873,KORAMANGALA,142253,BYRAPURA,625335,Byrapura,BENGALURU RURAL,BENGALURU RURAL.xls,143,625335.0,11-29-583-05603-625335,byrapura,bangalore rural,devanahalli,215439.0,Koramangala
Karnataka,BENGALURU RURAL,Dodballapur,59916,THIPPURU,142619,BYRAPURA,625006,Byrapura,BENGALURU RURAL,BENGALURU RURAL.xls,144,625006.0,11-29-583-05602-625006,byrapura,bangalore rural,dod ballapur,215472.0,Thippuru
Karnataka,BENGALURU RURAL,Dodballapur,59896,Dodda Tumakuru,142423,BYRASANDRA,625211,Byrasandra,BENGALURU RURAL,BENGALURU RURAL.xls,145,625211.0,11-29-583-05602-625211,byrasandra,bangalore rural,dod ballapur,215451.0,Dodda Tumakuru
Karnataka,BENGALURU RURAL,Nelamangala,60013,SRINIVASAPURA,143328,BYRASANDRA,624909,Byrasandra,BENGALURU RURAL,BENGALURU RURAL.xls,146,624909.0,11-29-583-05601-624909,byrasandra,bangalore rural,nelamangala,215592.0,Srinivasapura
Karnataka,BENGALURU RURAL,Nelamangala,299572,GOLLAHALLI,143456,BYRASHETTAHALLI,624865,Byrasettihalli,BENGALURU RURAL,BENGALURU RURAL.xls,147,624865.0,11-29-583-05601-624865,byrasettihalli,bangalore rural,nelamangala,272726.0,Gollahalli
Karnataka,BENGALURU RURAL,Devanhalli,59872,JALIGE,142245,C. HOSAHALLY,625293,Chikkannanahosahalli,BENGALURU RURAL,BENGALURU RURAL.xls,148,625293.0,11-29-583-05603-625293,chikkannanahosahalli,bangalore rural,devanahalli,215435.0,Jalige
Karnataka,BENGALURU RURAL,Devanhalli,59877,Godlumuddena Halli,142291,C.N. HOSURU,625324,Chinnappanayakana Hosur,BENGALURU RURAL,BENGALURU RURAL.xls,149,625324.0,11-29-583-05603-625324,chinnappanayakana hosur,bangalore rural,devanahalli,215433.0,Godlumuddena Halli
Karnataka,BENGALURU RURAL,Hoskote,59939,SHIVANAPURA,142843,C.T. GOLLAHALLY,625584,Chinnathimmanagolla Halli,BENGALURU RURAL,BENGALURU RURAL.xls,150,625584.0,11-29-583-05604-625584,chinnathimmanagolla halli,bangalore rural,hosakote,215496.0,Shivanapura
Karnataka,BENGALURU RURAL,Nelamangala,60020,AGALAKUPPE,143405,CHANDANAHOSAHALLI,624749,Chandanahosahalli,BENGALURU RURAL,BENGALURU RURAL.xls,151,624749.0,11-29-583-05601-624749,chandanahosahalli,bangalore rural,nelamangala,215575.0,Agalakuppe
Karnataka,BENGALURU RURAL,Dodballapur,59893,CHANNADEVI AGRAHARA,142407,CHANNADEVI AGRAHARA,625245,Channadevi Agrahara,BENGALURU RURAL,BENGALURU RURAL.xls,152,625245.0,11-29-583-05602-625245,channadevi agrahara,bangalore rural,dod ballapur,215449.0,Channadevi Agrahara
Karnataka,BENGALURU RURAL,Devanhalli,59888,Chennahalli,142363,CHANNAHALLI,625437,Channahalli,BENGALURU RURAL,BENGALURU RURAL.xls,153,625437.0,11-29-583-05603-625437,channahalli,bangalore rural,devanahalli,215431.0,Chennahalli
Karnataka,BENGALURU RURAL,Nelamangala,60017,NARASIPURA,143372,CHANNAHALLI,624736,Channohalli,BENGALURU RURAL,BENGALURU RURAL.xls,154,624736.0,11-29-583-05601-624736,channohalli,bangalore rural,nelamangala,215588.0,Narasipura
Karnataka,BENGALURU RURAL,Dodballapur,59911,MELEKOTE,142557,CHANNAPURA,625056,Channapura,BENGALURU RURAL,BENGALURU RURAL.xls,155,625056.0,11-29-583-05602-625056,channapura,bangalore rural,dod ballapur,215467.0,Melekote
Karnataka,BENGALURU RURAL,Devanhalli,59874,CHANNARAYAPATNA,142256,CHANNARAYAPATNA,625417,Channarayapatna,BENGALURU RURAL,BENGALURU RURAL.xls,156,625417.0,11-29-583-05603-625417,channarayapatna,bangalore rural,devanahalli,215430.0,Channarayapatna
Karnataka,BENGALURU RURAL,Dodballapur,59915,SASALU,142607,CHANNAVEERANAHALLY,625003,Channaveeranahalli,BENGALURU RURAL,BENGALURU RURAL.xls,157,625003.0,11-29-583-05602-625003,channaveeranahalli,bangalore rural,dod ballapur,215471.0,Sasalu
Karnataka,BENGALURU RURAL,Devanhalli,59876,Vishwanathpura,665751,CHAPPARADAHALLI,625269,Chapparadahalli,BENGALURU RURAL,BENGALURU RURAL.xls,158,625269.0,11-29-583-05603-625269,chapparadahalli,bangalore rural,devanahalli,215443.0,Vishwanathpura
Karnataka,BENGALURU RURAL,Dodballapur,59916,THIPPURU,142618,CHEELENAHALLY,625027,Cheelenahalli,BENGALURU RURAL,BENGALURU RURAL.xls,159,625027.0,11-29-583-05602-625027,cheelenahalli,bangalore rural,dod ballapur,215472.0,Thippuru
Karnataka,BENGALURU RURAL,Hoskote,59926,ITTASANDRA,142718,CHEEMASANDRA,625475,Cheemasandra,BENGALURU RURAL,BENGALURU RURAL.xls,160,625475.0,11-29-583-05604-625475,cheemasandra,bangalore rural,hosakote,215483.0,Ittasandra
Karnataka,BENGALURU RURAL,Hoskote,59933,MUGABALA,142775,CHENAPURA,625618,Channapura,BENGALURU RURAL,BENGALURU RURAL.xls,161,625618.0,11-29-583-05604-625618,channapura,bangalore rural,hosakote,215490.0,Mugabala
Karnataka,BENGALURU RURAL,Devanhalli,59877,Godlumuddena Halli,142290,CHENDENAHALLY,625346,Chandenahalli,BENGALURU RURAL,BENGALURU RURAL.xls,162,625346.0,11-29-583-05603-625346,chandenahalli,bangalore rural,devanahalli,215433.0,Godlumuddena Halli
Karnataka,BENGALURU RURAL,Devanhalli,59874,CHANNARAYAPATNA,142198,CHI MACHANAHALLY,625434,Cheemachanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,163,625434.0,11-29-583-05603-625434,cheemachanahalli,bangalore rural,devanahalli,215430.0,Channarayapatna
Karnataka,BENGALURU RURAL,Dodballapur,59917,Thubugere,142631,CHIKAMUDDENAHALLY,625020,Chikkamuddenahalli,BENGALURU RURAL,BENGALURU RURAL.xls,164,625020.0,11-29-583-05602-625020,chikkamuddenahalli,bangalore rural,dod ballapur,215473.0,Thubugere
Karnataka,BENGALURU RURAL,Hoskote,59943,Doddaralagere,142872,CHIKKA ARALAGERE,625481,Chikkaralagere,BENGALURU RURAL,BENGALURU RURAL.xls,165,625481.0,11-29-583-05604-625481,chikkaralagere,bangalore rural,hosakote,215480.0,Doddaralagere
Karnataka,BENGALURU RURAL,Devanhalli,59881,Bettekote,594614,CHIKKA HOSAHALLI,910262,Chikkahosahalli (D),BENGALURU RURAL,BENGALURU RURAL.xls,166,,,,,,,
Karnataka,BENGALURU RURAL,Devanhalli,59876,Vishwanathpura,142278,CHIKKA OBADENAHALLY,625272,Chikkobanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,167,625272.0,11-29-583-05603-625272,chikkobanahalli,bangalore rural,devanahalli,215443.0,Vishwanathpura
Karnataka,BENGALURU RURAL,Dodballapur,59895,DODDABELAVANGALA,142417,CHIKKABELAVANGALA,625181,Chikkabelavangala,BENGALURU RURAL,BENGALURU RURAL.xls,168,625181.0,11-29-583-05602-625181,chikkabelavangala,bangalore rural,dod ballapur,215452.0,Doddabelavangala
Karnataka,BENGALURU RURAL,Devanhalli,59876,Vishwanathpura,142275,CHIKKACHEEMANAHALLY,625383,Chikkachimanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,169,625383.0,11-29-583-05603-625383,chikkachimanahalli,bangalore rural,devanahalli,215443.0,Vishwanathpura
Karnataka,BENGALURU RURAL,Hoskote,59921,DODDAGATTIGANABBE,142662,CHIKKAGATTIGANABBE,625717,Chikkagattiganabbe,BENGALURU RURAL,BENGALURU RURAL.xls,170,625717.0,11-29-583-05604-625717,chikkagattiganabbe,bangalore rural,hosakote,215477.0,Doddagattiganabbe
Karnataka,BENGALURU RURAL,Devanhalli,59884,KOIRA,142331,CHIKKAGOLLAHALLY,625263,Chikkagollahalli,BENGALURU RURAL,BENGALURU RURAL.xls,171,625263.0,11-29-583-05603-625263,chikkagollahalli,bangalore rural,devanahalli,215438.0,Koira
Karnataka,BENGALURU RURAL,Dodballapur,59898,HADRIPURA,142432,CHIKKAHEJJAJI,625196,Chikkahejjaji,BENGALURU RURAL,BENGALURU RURAL.xls,172,625196.0,11-29-583-05602-625196,chikkahejjaji,bangalore rural,dod ballapur,215454.0,Hadripura
Karnataka,BENGALURU RURAL,Hoskote,299570,CHOKKAHALLI,142671,CHIKKAHULLURU,625694,Chikkahullur,BENGALURU RURAL,BENGALURU RURAL.xls,173,625694.0,11-29-583-05604-625694,chikkahullur,bangalore rural,hosakote,272725.0,Chokkahalli
Karnataka,BENGALURU RURAL,Dodballapur,59914,Sakkare Gollahalli,142581,CHIKKAKALENAHALLI,625160,Chikkakalenahalli,BENGALURU RURAL,BENGALURU RURAL.xls,174,625160.0,11-29-583-05602-625160,chikkakalenahalli,bangalore rural,dod ballapur,215470.0,Sakkare Gollahalli
Karnataka,BENGALURU RURAL,Hoskote,59929,KAMBALIPURA,142743,CHIKKAKOLIGA,625526,Chikkakoliga,BENGALURU RURAL,BENGALURU RURAL.xls,175,625526.0,11-29-583-05604-625526,chikkakoliga,bangalore rural,hosakote,215486.0,Kambalipura
Karnataka,BENGALURU RURAL,Dodballapur,59914,Sakkare Gollahalli,142588,CHIKKAMANKANALA,625167,Chikkamankanala,BENGALURU RURAL,BENGALURU RURAL.xls,176,625167.0,11-29-583-05602-625167,chikkamankanala,bangalore rural,dod ballapur,215470.0,Sakkare Gollahalli
Karnataka,BENGALURU RURAL,Devanhalli,59886,BIJJAVARA,594616,CHIKKAMARALLI,910246,ChikkaMurali,BENGALURU RURAL,BENGALURU RURAL.xls,177,,,,,,,
Karnataka,BENGALURU RURAL,Nelamangala,60018,MARALAKUNTE,697716,CHIKKANAHALLI,624715,CHIKKANAHALLI,BENGALURU RURAL,BENGALURU RURAL.xls,178,624715.0,11-29-583-05601-624715,chikkannanahalli,bangalore rural,nelamangala,215581.0,Hasuruvalli
Karnataka,BENGALURU RURAL,Nelamangala,60031,Hasuruvalli,588395,CHIKKANAHALLI,624816,Chikkanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,179,624816.0,11-29-583-05601-624816,chikkanahalli,bangalore rural,nelamangala,215576.0,Arebommanahalli
Karnataka,BENGALURU RURAL,Hoskote,59933,MUGABALA,142780,CHIKKANAHALLI,625588,Chikkanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,180,625588.0,11-29-583-05604-625588,chikkanahalli,bangalore rural,hosakote,215490.0,Mugabala
Karnataka,BENGALURU RURAL,Dodballapur,59899,HANABE,142448,CHIKKANAHALLY,625176,Chikkanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,181,625176.0,11-29-583-05602-625176,chikkanahalli,bangalore rural,dod ballapur,215455.0,Hanabe
Karnataka,BENGALURU RURAL,Devanhalli,59880,HAROHALLI,142306,CHIKKANAHALLY,625337,Chikkanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,182,625337.0,11-29-583-05603-625337,chikkanahalli,bangalore rural,devanahalli,215434.0,Harohalli
Karnataka,BENGALURU RURAL,Hoskote,59923,DODDANALLALA,142688,CHIKKANALLALA,625611,Chikkanallala,BENGALURU RURAL,BENGALURU RURAL.xls,183,625611.0,11-29-583-05604-625611,chikkanallala,bangalore rural,hosakote,215479.0,Doddanallala
Karnataka,BENGALURU RURAL,Hoskote,299570,CHOKKAHALLI,588723,CHIKKANALLURAHALLI,625699,Chikkanallurahalli,BENGALURU RURAL,BENGALURU RURAL.xls,184,625699.0,11-29-583-05604-625699,chikkanallurahalli,bangalore rural,hosakote,272725.0,Chokkahalli
Karnataka,BENGALURU RURAL,Nelamangala,60018,MARALAKUNTE,143389,CHIKKANANAPALYA,624719,Chikkanapalya,BENGALURU RURAL,BENGALURU RURAL.xls,185,624719.0,11-29-583-05601-624719,chikkanapalya,bangalore rural,nelamangala,215584.0,Kodigehalli
Karnataka,BENGALURU RURAL,Dodballapur,59911,MELEKOTE,142560,CHIKKARAYAPPANAHALLY,625055,Chikkarayappanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,186,625055.0,11-29-583-05602-625055,chikkarayappanahalli,bangalore rural,dod ballapur,215467.0,Melekote
Karnataka,BENGALURU RURAL,Devanhalli,59883,Anneshwara,142324,CHIKKASANNE BANDARAMANAHALLI,625391,Chikkasanne,BENGALURU RURAL,BENGALURU RURAL.xls,187,625391.0,11-29-583-05603-625391,chikkasanne,bangalore rural,devanahalli,215424.0,Anneshwara
Karnataka,BENGALURU RURAL,Hoskote,59937,OROHALLI,142818,CHIKKATHAGGALI,625641,Chikkathaggali,BENGALURU RURAL,BENGALURU RURAL.xls,188,625641.0,11-29-583-05604-625641,chikkathaggali,bangalore rural,hosakote,215494.0,Orohalli
Karnataka,BENGALURU RURAL,Devanhalli,299569,MANDIBELE,142235,CHIKKATHATHAANGALA,625349,Chikka Thattamangala,BENGALURU RURAL,BENGALURU RURAL.xls,189,625349.0,11-29-583-05603-625349,chikka thattamangala,bangalore rural,devanahalli,272723.0,Mandibele
Karnataka,BENGALURU RURAL,Dodballapur,59910,Majara Hosahalli,142549,CHIKKATUMAKUR,625125,Chikka Tumkur,BENGALURU RURAL,BENGALURU RURAL.xls,190,625125.0,11-29-583-05602-625125,chikka tumkur,bangalore rural,dod ballapur,215466.0,Majara Hosahalli
Karnataka,BENGALURU RURAL,Dodballapur,59901,HONNAVARA,142472,CHIKKAVADAGERE,625228,Chikkavadagere,BENGALURU RURAL,BENGALURU RURAL.xls,191,625228.0,11-29-583-05602-625228,chikkavadagere,bangalore rural,dod ballapur,215457.0,Honnavara
Karnataka,BENGALURU RURAL,Nelamangala,60030,YENTAGANAHALLI,143521,CHIKKMARANAHALI,624910,Chikmaranahalli,BENGALURU RURAL,BENGALURU RURAL.xls,192,624910.0,11-29-583-05601-624910,chikmaranahalli,bangalore rural,nelamangala,215596.0,Yentaganahalli
Karnataka,BENGALURU RURAL,Hoskote,59936,NELAVAGILU,142802,CHIKKONDALLY,625540,Chikkondahalli,BENGALURU RURAL,BENGALURU RURAL.xls,193,625540.0,11-29-583-05604-625540,chikkondahalli,bangalore rural,hosakote,215493.0,Nelavagilu
Karnataka,BENGALURU RURAL,Hoskote,59921,DODDAGATTIGANABBE,142666,CHIMANDAHALLY,625718,Cheemandahalli,BENGALURU RURAL,BENGALURU RURAL.xls,194,625718.0,11-29-583-05604-625718,cheemandahalli,bangalore rural,hosakote,215477.0,Doddagattiganabbe
Karnataka,BENGALURU RURAL,Hoskote,59923,DODDANALLALA,142694,CHINNADAHALLY,625610,Chinnandahalli,BENGALURU RURAL,BENGALURU RURAL.xls,195,625610.0,11-29-583-05604-625610,chinnandahalli,bangalore rural,hosakote,215479.0,Doddanallala
Karnataka,BENGALURU RURAL,Devanhalli,59869,KUNDANA,142201,CHINNAKEMPANAHALLY,625277,Chinnakempanahalli,BENGALURU RURAL,BENGALURU RURAL.xls,196,625277.0,11-29-583-05603-625277,chinnakempanahalli,bangalore rural,devanahalli,215440.0,Kundana
Karnataka,BENGALURU RURAL,Devanhalli,59877,Godlumuddena Halli,142294,CHINUVANDANAHALLY,625322,Narayanapura,BENGALURU RURAL,BENGALURU RURAL.xls,197,625322.0,11-29-583-05603-625322,narayanapura,bangalore rural,devanahalli,215433.0,Godlumuddena Halli
