dept,dept_clean,grant_dept,grant_dept_clean,corp,corp_clean,project,project_clean,est_date,est_date_clean,district,district_clean,district_code,taluk,taluk_clean,constituency,constituency_clean,gram_panchayat,gram_panchayat_clean,village,village_clean,habitation,habitation_clean,maintenance_agency,maintenance_agency_clean,op_duration,op_duration_clean,op_duration_from,op_duration_to,rr_no,rr_no_clean,latitude,latitude_clean,longitude,longitude_clean,water_source,water_source_clean,water_source_code,borewell_capacity,borewell_capacity_clean,borewell_capacity_code,unit_capacity,unit_capacity_clean,unit_capacity_code,cost_unit,cost_unit_clean,cost_unit_code,civil_work_details,civil_work_details_clean,cost_civil_work,cost_civil_work_clean,cost_civil_work_code,cost_other_work,cost_other_work_clean,cost_other_work_code,tender_called,tender_called_clean,tender_called_code,maint_agreement,maint_agreement_clean,maint_agreement_code,maint_duration,maint_duration_clean,maint_duration_code,num_bidders,num_bidders_clean,num_bidders_code,install_contract,install_contract_clean,install_contract_code,agency_details,agency_details_clean,accreditation,accreditation_clean,accreditation_code,shutdown_reason,shutdown_reason_clean,num_repairs,num_repairs_clean,num_repairs_code,repair_time_hrs,repair_time_hrs_clean,repair_time_hrs_code,elec_conn_month,elec_conn_month_clean,remarks,remarks_clean,missing_count,corrupted_vars_list,flag_combined,flag_comma_split,flag_decimal_space,flag_six_numbers
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP - C&Q,NRDWP - C&Q,2016-17,2016-17,KODAGU,kodagu,kodagu,VIRAJPET,VIRAJPET,VIRAJPET,VIRAJPET,Siddapura,Siddapura,Karadigodu,Karadigodu,Karadigodu,Karadigodu,GRAMA PANCHATH,GRAMA PANCHATH,2021,2021,2021,,43441,43441,12.2976283,12.2976283,75.8756267,75.8756267,BOREWELL,borewell,borewell,473,473,473,1000 ltr/hour,1000,1000,670000,670000,670000,PUFF CABIN,puff cabin,199000,199000,199000,471000,471000,471000,Yes,yes,yes,Yes,yes,yes,60,60,60,1,1,1,No,no,no,"M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223","M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223",Yes,yes,yes,,,2,2,2,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,28.02.2017,28.02.2017,,,2,,0,0,0,0
K R I D L,K R I D L,RDPR,RDPR,K R I D L,K R I D L,NRDWP - C&Q,NRDWP - C&Q,2017-18,2017-18,KODAGU,kodagu,kodagu,PONNAMPET,PONNAMPET,VIRAJPET,VIRAJPET,Balele,Balele,Balele,Balele,Balele,Balele,GRAMA PANCHATH,GRAMA PANCHATH,2022,2022,2022,,GKBW 2362,GKBW 2362,12.137615,12.137615,76.0525933,76.0525933,BOREWELL,borewell,borewell,468,468,468,1000 ltr/hour,1000,1000,1050000,1050000,1050000,PUFF CABIN,puff cabin,150000,150000,150000,850000,850000,850000,Yes,yes,yes,No,no,no,-,,,-,,,No,no,no,"KRIDL,   Mobile Number- 7204834287","KRIDL, Mobile Number- 7204834287",Yes,yes,yes,,,1,1,1,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,21.03.2018,21.03.2018,,,2,,0,0,0,0
K R I D L,K R I D L,RDPR,RDPR,K R I D L,K R I D L,NRDWP - C&Q,NRDWP - C&Q,2017-18,2017-18,KODAGU,kodagu,kodagu,VIRAJPET,VIRAJPET,VIRAJPET,VIRAJPET,Chennayyanakote,Chennayyanakote,Chennayyanakote,Chennayyanakote,Chennayyanakote,Chennayyanakote,GRAMA PANCHATH,GRAMA PANCHATH,2022,2022,2022,,44753,44753,12.2693383,12.2693383,75.9322133,75.9322133,BOREWELL,borewell,borewell,455,455,455,1000 ltr/hour,1000,1000,1050000,1050000,1050000,PUFF CABIN,puff cabin,150000,150000,150000,850000,850000,850000,Yes,yes,yes,No,no,no,-,,,-,,,No,no,no,"KRIDL,   Mobile Number- 7204834287","KRIDL, Mobile Number- 7204834287",Yes,yes,yes,,,3,3,3,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,21.03.2018,21.03.2018,,,2,,0,0,0,0
K R I D L,K R I D L,RDPR,RDPR,K R I D L,K R I D L,NRDWP - C&Q,NRDWP - C&Q,2017-18,2017-18,KODAGU,kodagu,kodagu,VIRAJPET,VIRAJPET,VIRAJPET,VIRAJPET,Hosuru,Hosuru,Hosuru,Hosuru,Hosuru,Hosuru,GRAMA PANCHATH,GRAMA PANCHATH,2022,2022,2022,,GKGW 2358,GKGW 2358,12.189335,12.189335,75.8901417,75.8901417,BOREWELL,borewell,borewell,515,515,515,1000 ltr/hour,1000,1000,1050000,1050000,1050000,PUFF CABIN,puff cabin,150000,150000,150000,850000,850000,850000,Yes,yes,yes,No,no,no,-,,,-,,,No,no,no,"KRIDL,   Mobile Number- 7204834287","KRIDL, Mobile Number- 7204834287",Yes,yes,yes,,,1,1,1,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,21.03.2018,21.03.2018,,,2,,0,0,0,0
K R I D L,K R I D L,RDPR,RDPR,K R I D L,K R I D L,NRDWP - C&Q,NRDWP - C&Q,2017-18,2017-18,KODAGU,kodagu,kodagu,PONNAMPET,PONNAMPET,VIRAJPET,VIRAJPET,Kutta,Kutta,Kutta,Kutta,Kutta,Kutta,GRAMA PANCHATH,GRAMA PANCHATH,2022,2022,2022,,GKSMW 2363,GKSMW 2363,11.967065,11.967065,76.0569667,76.0569667,BOREWELL,borewell,borewell,483,483,483,1000 ltr/hour,1000,1000,1050000,1050000,1050000,PUFF CABIN,puff cabin,150000,150000,150000,850000,850000,850000,Yes,yes,yes,No,no,no,-,,,-,,,No,no,no,"KRIDL,   Mobile Number- 7204834287","KRIDL, Mobile Number- 7204834287",Yes,yes,yes,,,3,3,3,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,23.03.2018,23.03.2018,,,2,,0,0,0,0
K R I D L,K R I D L,RDPR,RDPR,K R I D L,K R I D L,NRDWP - C&Q,NRDWP - C&Q,2017-18,2017-18,KODAGU,kodagu,kodagu,PONNAMPET,PONNAMPET,VIRAJPET,VIRAJPET,"Thithimathi 
(Devarapura)",Thithimathi (Devarapura),Nokya,Nokya,HEBBALE,HEBBALE,AGENCY,AGENCY,,,,,GKGW 2356,GKGW 2356,12.22797,12.22797,76.02088329999999,76.02088329999999,BOREWELL,borewell,borewell,420,420,420,1000 ltr/hour,1000,1000,1050000,1050000,1050000,PUFF CABIN,puff cabin,150000,150000,150000,850000,850000,850000,Yes,yes,yes,No,no,no,-,,,-,,,No,no,no,"KRIDL,   Mobile Number- 7204834287","KRIDL, Mobile Number- 7204834287",Yes,yes,yes,,,3,3,3,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,23.03.2018,23.03.2018,,,3,,0,0,0,0
K R I D L,K R I D L,RDPR,RDPR,K R I D L,K R I D L,NRDWP - C&Q,NRDWP - C&Q,2017-18,2017-18,KODAGU,kodagu,kodagu,PONNAMPET,PONNAMPET,VIRAJPET,VIRAJPET,Thithimathi,Thithimathi,Thithimathi,Thithimathi,"Thithimathi
(Karekandi)",Thithimathi(Karekandi),GRAMA PANCHATH,GRAMA PANCHATH,2022,2022,2022,,GKGW 2374,GKGW 2374,12.2089689,12.2089689,75.9758957,75.9758957,BOREWELL,borewell,borewell,520,520,520,1000 ltr/hour,1000,1000,1050000,1050000,1050000,PUFF CABIN,puff cabin,150000,150000,150000,850000,850000,850000,Yes,yes,yes,No,no,no,-,,,-,,,No,no,no,"KRIDL,   Mobile Number- 7204834287","KRIDL, Mobile Number- 7204834287",Yes,yes,yes,,,2,2,2,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,23.03.2018,23.03.2018,,,2,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP - C&Q,NRDWP - C&Q,2016-17,2016-17,kodagu,kodagu,kodagu,Kushal Nagara,Kushal Nagara,Madikeri,Madikeri,HEBBALE,HEBBALE,HEBBALE,HEBBALE,HEBBALE,HEBBALE,GRAMA PANCHATH,GRAMA PANCHATH,2020,2020,2020,,KNR67393,KNR67393,12.5309327,12.5309327,75.9796152,75.9796152,SURFACE WATER,surface water,surface water,0,0,0,500 ltr/hour,500,500,1000000,1000000,1000000,PUFF CABIN,puff cabin,877000,877000,877000,123000,123000,123000,YES,yes,yes,YES,yes,yes,5 Years,5 years,60,1,1,1,NO,no,no,"M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223","M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223",YES,yes,yes,,,2,2,2,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,01sep2016,01sep2016,-,,1,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP - C&Q,NRDWP - C&Q,2016-17,2016-17,kodagu,kodagu,kodagu,Somvarpet,Somvarpet,Madikeri,Madikeri,KODLIPET,KODLIPET,KODLIPET,KODLIPET,KODLIPET,KODLIPET,GRAMA PANCHATH,GRAMA PANCHATH,2020,2020,2020,,KL70609,KL70609,12.8017691,12.8017691,75.8874749,75.8874749,SURFACE WATER,surface water,surface water,0,0,0,1000 ltr/hour,1000,1000,1000000,1000000,1000000,PUFF CABIN,puff cabin,877000,877000,877000,123000,123000,123000,YES,yes,yes,YES,yes,yes,5 Years,5 years,60,1,1,1,NO,no,no,"M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223","M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223",YES,yes,yes,,,1,1,1,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,01sep2016,01sep2016,-,,1,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP - C&Q,NRDWP - C&Q,2016-17,2016-17,kodagu,kodagu,kodagu,Kushal Nagara,Kushal Nagara,Madikeri,Madikeri,KUDIGE,KUDIGE,KUDIGE,KUDIGE,KUDIGE,KUDIGE,GRAMA PANCHATH,GRAMA PANCHATH,2020,2020,2020,,KUS73752,KUS73752,12.4969735,12.4969735,75.94164979999999,75.94164979999999,SURFACE WATER,surface water,surface water,0,0,0,500 ltr/hour,500,500,1000000,1000000,1000000,PUFF CABIN,puff cabin,877000,877000,877000,123000,123000,123000,YES,yes,yes,YES,yes,yes,5 Years,5 years,60,1,1,1,NO,no,no,"M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223","M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223",YES,yes,yes,,,3,3,3,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,01sep2016,01sep2016,-,,1,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP - C&Q,NRDWP - C&Q,2016-17,2016-17,kodagu,kodagu,kodagu,Somvarpet,Somvarpet,Madikeri,Madikeri,MADHAPURA,MADHAPURA,MADHAPURA,MADHAPURA,MADHAPURA,MADHAPURA,GRAMA PANCHATH,GRAMA PANCHATH,2020,2020,2020,,P1211,P1211,12.5108415,12.5108415,75.80967219999999,75.80967219999999,BOREWELL,borewell,borewell,3.52,3.52,4,1000 ltr/hour,1000,1000,1000000,1000000,1000000,PUFF CABIN,puff cabin,877000,877000,877000,123000,123000,123000,YES,yes,yes,YES,yes,yes,5 Years,5 years,60,1,1,1,NO,no,no,"M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223","M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223",YES,yes,yes,,,2,2,2,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,01sep2016,01sep2016,-,,1,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP - C&Q,NRDWP - C&Q,2016-17,2016-17,kodagu,kodagu,kodagu,Kushal Nagara,Kushal Nagara,Madikeri,Madikeri,MULLUSOGE,MULLUSOGE,MULLUSOGE,MULLUSOGE,MULLUSOGE,MULLUSOGE,GRAMA PANCHATH,GRAMA PANCHATH,2020,2020,2020,,kus1212,kus1212,12.4585453,12.4585453,75.96248780000001,75.96248780000001,SURFACE WATER,surface water,surface water,0,0,0,1000 ltr/hour,1000,1000,1000000,1000000,1000000,PUFF CABIN,puff cabin,877000,877000,877000,123000,123000,123000,YES,yes,yes,YES,yes,yes,5 Years,5 years,60,1,1,1,NO,no,no,"M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223","M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223",YES,yes,yes,,,1,1,1,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,01sep2016,01sep2016,-,,1,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP - C&Q,NRDWP - C&Q,2016-17,2016-17,kodagu,kodagu,kodagu,Somvarpet,Somvarpet,Madikeri,Madikeri,SHANIVARASANTHE,SHANIVARASANTHE,SHANIVARASANTHE,SHANIVARASANTHE,SHANIVARASANTHE,SHANIVARASANTHE,GRAMA PANCHATH,GRAMA PANCHATH,2020,2020,2020,,SSPR69772,SSPR69772,12.7261977,12.7261977,75.8936571,75.8936571,BOREWELL,borewell,borewell,3.52,3.52,4,1000 ltr/hour,1000,1000,1000000,1000000,1000000,PUFF CABIN,puff cabin,877000,877000,877000,123000,123000,123000,YES,yes,yes,YES,yes,yes,5 Years,5 years,60,1,1,1,NO,no,no,"M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223","M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223",YES,yes,yes,,,3,3,3,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,01sep2016,01sep2016,-,,1,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP - C&Q,NRDWP - C&Q,2016-17,2016-17,kodagu,kodagu,kodagu,Kushal Nagara,Kushal Nagara,Madikeri,Madikeri,SHIRANGALA,SHIRANGALA,SHIRANGALA,SHIRANGALA,SHIRANGALA,SHIRANGALA,GRAMA PANCHATH,GRAMA PANCHATH,2020,2020,2020,,KVWS73451 ,KVWS73451,12.5708258,12.5708258,75.9978765,75.9978765,SURFACE WATER,surface water,surface water,0,0,0,1000 ltr/hour,1000,1000,1000000,1000000,1000000,PUFF CABIN,puff cabin,877000,877000,877000,123000,123000,123000,YES,yes,yes,YES,yes,yes,5 Years,5 years,60,1,1,1,NO,no,no,"M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223","M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223",YES,yes,yes,,,2,2,2,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,01sep2016,01sep2016,-,,1,,0,0,0,0
RDW&SD,RDW&SD,RDPR,RDPR,RDW&SD,RDW&SD,NRDWP - C&Q,NRDWP - C&Q,2016-17,2016-17,kodagu,kodagu,kodagu,Kushal Nagara,Kushal Nagara,Madikeri,Madikeri,SUNTIKOPPA,SUNTIKOPPA,SUNTIKOPPA,SUNTIKOPPA,SUNTIKOPPA,SUNTIKOPPA,GRAMA PANCHATH,GRAMA PANCHATH,2020,2020,2020,,KSWS73529,KSWS73529,12.453535,12.453535,75.8293583,75.8293583,BOREWELL,borewell,borewell,3.52,3.52,4,1000 ltr/hour,1000,1000,1000000,1000000,1000000,PUFF CABIN,puff cabin,877000,877000,877000,123000,123000,123000,YES,yes,yes,YES,yes,yes,5 Years,5 years,60,1,1,1,NO,no,no,"M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223","M/S ENERGY EQUIPMENTS INDIA PVT.LTD., NO., 10TH B MAIN ROAD JAYNAGAR 4TH BLOCK BANGALORE -11, Mobile Number-9611184223",YES,yes,yes,,,3,3,3,24 hrs to 48 Hrs,24 hrs to 48 hrs,36,01sep2016,01sep2016,-,,1,,0,0,0,0
RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP,NRDWP,Jan-2015.,jan-2015,Chikkamangaluru,chikkamagaluru,chikkamagaluru,Chikmagalur,Chikmagalur,Mudigere,Mudigere,Kelagur,Kelagur,Balehalli,Balehalli,Balehalli,Balehalli,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,12.03.2021 to 11.03.2026,12.03.2021  to  11.03.2026,12.03.2021,11.03.2026,AP43075,AP43075,13.19754,13.19754,75.80042,75.80042,Borewell,borewell,borewell,,,,1000LPH,1000,1000,9.130000000000001,9.130000000000001,9,Puff Cabin,puff cabin,4.22,4.22,4,4.91,4.91,5,YES,yes,yes,YES,yes,yes,11.03.2026,11.03.2026,,1,1,1,NO,no,no,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,YES,yes,yes,,,,,,24-36 hours,24-36 hours,30,01.11.2013,01.11.2013,,,4,,0,0,0,0
RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP,NRDWP,Feb-2015.,feb-2015,Chikkamangaluru,chikkamagaluru,chikkamagaluru,Chikmagalur,Chikmagalur,Mudigere,Mudigere,Doddamagaravalli,Doddamagaravalli,Bannur,Bannur,Bannur,Bannur,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,12.03.2021 to 11.03.2026,12.03.2021  to  11.03.2026,12.03.2021,11.03.2026,AP43076,AP43076,13.26676,13.26676,75.65098999999999,75.65098999999999,Borewell,borewell,borewell,,,,1000LPH,1000,1000,9.130000000000001,9.130000000000001,9,Puff Cabin,puff cabin,4.22,4.22,4,4.91,4.91,5,YES,yes,yes,YES,yes,yes,11.03.2026,11.03.2026,,1,1,1,NO,no,no,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,YES,yes,yes,,,,,,24-36 hours,24-36 hours,30,19.11.2014,19.11.2014,,,4,,0,0,0,0
RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP,NRDWP,Jan-2015.,jan-2015,Chikkamangaluru,chikkamagaluru,chikkamagaluru,Chikmagalur,Chikmagalur,Chikkamgaluru,Chikkamgaluru,Lakya,Lakya,Devarahalli,Devarahalli,Devarahalli,Devarahalli,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,12.03.2021 to 11.03.2026,12.03.2021  to  11.03.2026,12.03.2021,11.03.2026,DVP42684,DVP42684,13.37471,13.37471,75.87443,75.87443,Borewell,borewell,borewell,,,,1000LPH,1000,1000,9.130000000000001,9.130000000000001,9,Puff Cabin,puff cabin,4.22,4.22,4,4.91,4.91,5,YES,yes,yes,YES,yes,yes,11.03.2026,11.03.2026,,1,1,1,NO,no,no,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,YES,yes,yes,,,,,,24-36 hours,24-36 hours,30,21.07.2014,21.07.2014,,,4,,0,0,0,0
RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP,NRDWP,Jan-2015.,jan-2015,Chikkamangaluru,chikkamagaluru,chikkamagaluru,Chikmagalur,Chikmagalur,Mudigere,Mudigere,Doddamagaravalli,Doddamagaravalli,Doddamagaravalli,Doddamagaravalli,Doddamagaravalli,Doddamagaravalli,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,12.03.2021 to 11.03.2026,12.03.2021  to  11.03.2026,12.03.2021,11.03.2026,AP42767,AP42767,13.26676,13.26676,75.65098999999999,75.65098999999999,Borewell,borewell,borewell,,,,1000LPH,1000,1000,9.130000000000001,9.130000000000001,9,Puff Cabin,puff cabin,4.22,4.22,4,4.91,4.91,5,YES,yes,yes,YES,yes,yes,11.03.2026,11.03.2026,,1,1,1,NO,no,no,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,YES,yes,yes,,,,,,24-36 hours,24-36 hours,30,01.11.2010,01.11.2010,,,4,,0,0,0,0
RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP,NRDWP,Jan-2015.,jan-2015,Chikkamangaluru,chikkamagaluru,chikkamagaluru,Chikmagalur,Chikmagalur,Chikkamgaluru,Chikkamgaluru,Lakya,Lakya,Halelakya,Halelakya,Halelakya,Halelakya,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,12.03.2021 to 11.03.2026,12.03.2021  to  11.03.2026,12.03.2021,11.03.2026,DVP42684,DVP42684,13.34195,13.34195,75.8566,75.8566,Borewell,borewell,borewell,,,,1000LPH,1000,1000,9.130000000000001,9.130000000000001,9,Puff Cabin,puff cabin,4.22,4.22,4,4.91,4.91,5,YES,yes,yes,YES,yes,yes,11.03.2026,11.03.2026,,1,1,1,NO,no,no,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,YES,yes,yes,,,,,,24-36 hours,24-36 hours,30,19.11.2011,19.11.2011,,,4,,0,0,0,0
RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP,NRDWP,Dec-2015.,dec-2015,Chikkamangaluru,chikkamagaluru,chikkamagaluru,Chikmagalur,Chikmagalur,Mudigere,Mudigere,Devadana,Devadana,Sangameshwarpete,Sangameshwarpete,Sangameshwarpete,Sangameshwarpete,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,12.03.2021 to 11.03.2026,12.03.2021  to  11.03.2026,12.03.2021,11.03.2026,,,13.36098,13.36098,75.52853,75.52853,Borewell,borewell,borewell,,,,1000LPH,1000,1000,9.130000000000001,9.130000000000001,9,Puff Cabin,puff cabin,4.22,4.22,4,4.91,4.91,5,YES,yes,yes,YES,yes,yes,11.03.2026,11.03.2026,,1,1,1,NO,no,no,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,YES,yes,yes,,,,,,24-36 hours,24-36 hours,30,19.11.2014,19.11.2014,,,5,,0,0,0,0
RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP,NRDWP,Jan-2015.,jan-2015,Chikkamangaluru,chikkamagaluru,chikkamagaluru,Chikmagalur,Chikmagalur,Mudigere,Mudigere,Shiravase,Shiravase,Suguduvani,Suguduvani,Suguduvani,Suguduvani,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,12.03.2021 to 11.03.2026,12.03.2021  to  11.03.2026,12.03.2021,11.03.2026,SRP43078,SRP43078,13.44808,13.44808,75.60064,75.60064,Borewell,borewell,borewell,,,,1000LPH,1000,1000,9.130000000000001,9.130000000000001,9,Puff Cabin,puff cabin,4.22,4.22,4,4.91,4.91,5,YES,yes,yes,YES,yes,yes,11.03.2026,11.03.2026,,1,1,1,NO,no,no,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,YES,yes,yes,,,,,,24-36 hours,24-36 hours,30,19.11.2011,19.11.2011,,,4,,0,0,0,0
RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP,NRDWP,Feb-2015.,feb-2015,Chikkamangaluru,chikkamagaluru,chikkamagaluru,Chikmagalur,Chikmagalur,Mudigere,Mudigere,Bidare,Bidare,Ujjane,Ujjane,Ujjane,Ujjane,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,12.03.2021 to 11.03.2026,12.03.2021  to  11.03.2026,12.03.2021,11.03.2026,AP43074,AP43074,13.41684,13.41684,75.53708,75.53708,Borewell,borewell,borewell,,,,1000LPH,1000,1000,9.130000000000001,9.130000000000001,9,Puff Cabin,puff cabin,4.22,4.22,4,4.91,4.91,5,YES,yes,yes,YES,yes,yes,11.03.2026,11.03.2026,,1,1,1,NO,no,no,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,YES,yes,yes,,,,,,24-36 hours,24-36 hours,30,20.11.2014,20.11.2014,,,4,,0,0,0,0
RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP,NRDWP,May-2017.,may-2017,Chikkamangaluru,chikkamagaluru,chikkamagaluru,Chikmagalur,Chikmagalur,Chikkamagalur,Chikkamagalur,Allampura,Allampura,Allampura,Allampura,Allampura,Allampura,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,12.03.2021 to 11.03.2026,12.03.2021  to  11.03.2026,12.03.2021,11.03.2026,P59293/PS9293,P59293/PS9293,13.35474,13.35474,75.75629000000001,75.75629000000001,Borewell,borewell,borewell,,,,1000LPH,1000,1000,9.130000000000001,9.130000000000001,9,Puff Cabin,puff cabin,4.22,4.22,4,4.91,4.91,5,YES,yes,yes,YES,yes,yes,11.03.2026,11.03.2026,,2,2,2,NO,no,no,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,YES,yes,yes,,,,,,24-36 hours,24-36 hours,30,05jan2017,05jan2017,,,4,,0,0,0,0
RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,RDW&SD,NRDWP,NRDWP,May-2017.,may-2017,Chikkamangaluru,chikkamagaluru,chikkamagaluru,Chikmagalur,Chikmagalur,sringeri,sringeri,Anoor,Anoor,Anoor,Anoor,Anoor,Anoor,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,12.03.2021 to 11.03.2026,12.03.2021  to  11.03.2026,12.03.2021,11.03.2026,JLP48074,JLP48074,13.31569,13.31569,75.69659,75.69659,Borewell,borewell,borewell,,,,1000LPH,1000,1000,9.130000000000001,9.130000000000001,9,Puff Cabin,puff cabin,4.22,4.22,4,4.91,4.91,5,YES,yes,yes,YES,yes,yes,11.03.2026,11.03.2026,,2,2,2,NO,no,no,Natural Eco Water System (viresh-7022095677,Natural Eco Water System (viresh-7022095677,YES,yes,yes,,,,,,24-36 hours,24-36 hours,30,10.11.2014,10.11.2014,,,4,,0,0,0,0
